tenure,monthly_charges,total_charges,contract,internet_service,senior_citizen,paperless_billing,payment_method,churn
3,89.42,289.47,0,1,0,1,1,1
17,108.45,1756.8,1,0,0,1,2,0
35,41.88,1417.29,0,2,0,1,2,0
24,52.89,1384.27,0,2,0,0,0,0
35,94.05,3005.12,1,2,0,1,0,0
66,60.88,4243.58,0,1,0,0,2,1
8,102.57,856.35,1,0,0,0,0,0
60,106.64,6912.69,0,1,0,0,2,1
52,48.27,2304.5,0,1,0,1,2,1
17,101.17,1881.71,0,0,0,1,3,1
42,33.58,1277.46,0,0,0,0,0,0
34,51.75,1702.39,2,2,0,0,1,0
62,70.31,3997.25,1,1,0,0,2,0
3,40.87,111.6,2,0,0,1,0,0
40,76.51,3344.85,0,0,0,1,0,0
44,76.45,3511.58,2,1,0,1,0,0
49,38.9,1908.27,1,0,1,1,2,0
27,98.36,2447.61,0,1,0,1,2,1
41,81.8,3371.26,1,0,0,0,2,0
68,50.09,3283.54,1,2,0,0,0,0
0,41.45,0.0,0,2,1,1,1,1
38,106.75,4152.32,1,1,1,1,3,1
16,102.41,1733.9,0,1,1,1,1,1
34,41.21,1385.24,0,0,0,1,2,0
45,21.6,970.7,0,1,1,1,2,1
41,99.26,4192.91,2,1,0,1,2,1
38,80.17,2817.75,0,1,0,1,1,1
48,28.19,1442.05,0,0,1,0,1,1
61,77.32,5034.36,1,1,0,0,2,1
37,63.67,2375.13,1,0,0,1,3,0
22,96.23,1984.77,1,1,0,0,3,1
21,39.12,821.65,0,1,0,0,0,1
3,63.77,176.23,1,1,0,1,1,0
48,33.78,1706.82,0,1,0,0,3,1
58,114.71,6401.89,0,0,0,1,2,1
67,96.65,6230.9,1,2,0,1,1,0
70,92.41,7044.48,1,1,0,1,0,0
1,87.71,86.34,2,0,0,1,0,0
48,60.76,3085.39,1,1,0,0,1,0
30,111.25,3429.06,1,1,0,0,2,1
39,25.36,952.68,0,0,1,1,3,1
47,99.13,4308.55,0,1,0,0,1,1
50,39.74,2105.32,2,2,0,1,2,0
42,50.73,2242.52,0,0,1,1,1,0
54,70.46,3553.08,1,1,0,0,0,0
48,97.05,4424.66,1,0,0,0,1,0
56,102.69,6056.85,0,2,0,0,2,0
14,76.96,1181.66,2,0,0,0,2,0
26,58.71,1631.37,2,0,0,0,0,0
67,113.6,7891.52,2,1,0,1,2,1
63,42.9,2927.25,0,0,0,1,2,0
29,99.11,2750.74,0,0,0,0,0,0
35,79.82,2519.72,0,0,0,1,2,0
66,56.07,3568.11,1,0,0,0,2,0
48,18.14,952.9,1,0,0,0,1,0
54,63.11,3668.29,0,2,0,1,1,0
55,45.95,2299.98,1,2,0,1,1,0
67,28.54,1912.93,0,1,0,1,1,1
43,25.59,1007.72,2,1,1,1,3,0
30,53.1,1685.09,0,1,0,1,1,1
57,80.09,4448.82,0,1,0,1,1,1
52,102.59,5774.2,0,1,0,1,1,1
22,36.54,732.25,2,1,0,1,0,0
27,60.89,1720.97,0,1,0,0,1,1
15,57.59,846.46,0,1,0,1,3,1
36,69.85,2398.04,0,1,0,0,3,1
20,99.77,2002.36,0,1,0,0,3,1
16,73.92,1179.29,2,2,0,0,2,0
36,103.51,3613.68,2,1,0,1,0,0
18,70.37,1304.37,0,2,0,0,1,1
29,78.99,2364.62,0,2,0,1,1,1
44,62.18,2504.54,0,0,0,1,2,0
17,101.13,1752.02,2,1,0,1,0,0
61,111.31,7076.08,1,1,0,0,2,0
35,82.55,2644.18,1,1,0,1,3,0
51,100.9,5309.67,1,1,0,1,2,0
18,23.96,457.5,2,0,0,0,0,0
43,109.52,5022.01,2,2,0,1,2,0
6,37.08,202.09,0,2,0,0,0,1
43,43.91,1962.68,2,1,1,1,2,0
67,23.39,1660.21,2,0,1,1,0,0
33,115.51,3733.17,0,2,0,1,1,1
65,104.05,6821.2,2,1,0,0,3,0
68,110.23,7143.52,1,1,0,1,0,1
54,103.57,5380.52,2,1,0,0,2,1
9,66.43,598.06,0,1,0,1,2,1
41,111.33,4246.05,1,0,0,1,3,0
40,115.92,4516.72,0,1,0,0,1,1
68,68.76,4490.0,2,1,0,1,1,0
9,35.74,304.82,2,1,0,0,1,0
9,84.52,758.23,1,0,1,1,0,0
59,116.52,7340.34,0,0,0,1,3,1
50,106.09,5031.07,1,0,0,1,0,0
20,105.04,2167.91,0,0,0,0,0,1
7,112.32,747.59,1,0,0,0,0,1
64,108.29,6434.45,1,1,0,1,0,0
29,96.4,3043.47,0,0,0,1,2,1
48,90.55,4462.22,0,0,0,1,2,1
8,44.74,329.62,1,1,0,1,2,0
16,80.76,1326.44,0,0,0,1,0,1
68,70.67,4494.49,2,1,0,0,1,0
57,105.06,6452.88,0,1,0,0,2,1
56,67.66,3597.6,0,0,0,1,3,1
61,30.9,2000.56,1,0,0,0,2,0
51,18.5,886.74,1,1,0,1,0,0
60,86.47,5248.68,1,0,0,1,0,0
39,73.54,3104.58,1,2,0,1,0,0
37,51.43,1825.27,0,1,0,1,2,1
42,35.07,1349.62,1,0,1,0,1,0
62,65.14,4081.16,0,1,0,1,0,1
18,28.13,473.16,0,1,0,1,3,1
49,51.95,2661.8,0,0,0,0,0,1
32,56.3,1834.32,0,0,0,1,1,0
12,65.03,756.38,0,1,0,0,1,1
61,65.13,4136.34,0,2,0,1,1,0
42,43.96,1749.77,2,1,1,0,0,0
48,103.87,5401.61,0,1,0,1,3,1
35,53.91,1829.07,0,0,0,0,3,0
9,41.19,390.21,2,1,0,1,0,0
5,35.76,170.16,0,1,1,1,2,1
56,50.58,2954.18,0,1,0,1,2,1
0,24.82,0.0,0,1,1,1,3,1
70,21.32,1431.37,0,0,1,0,2,0
57,79.12,4142.64,0,1,1,1,2,0
20,80.53,1594.89,0,0,1,0,3,1
55,71.49,3880.92,2,2,1,1,2,0
19,94.99,1753.92,0,2,0,0,2,1
53,21.95,1275.3,0,2,1,1,0,1
24,112.53,2562.49,1,0,0,1,2,0
27,27.6,788.58,0,1,0,1,3,1
4,86.08,340.7,0,1,0,0,0,1
20,31.47,608.61,2,2,1,0,3,0
17,106.87,1709.04,2,1,0,1,0,0
46,69.58,3286.08,2,1,0,1,3,0
69,26.31,1755.0,0,1,0,0,1,1
56,80.29,4777.63,2,1,0,1,0,1
18,18.92,372.47,0,0,0,1,0,0
64,96.38,5831.69,0,0,0,1,0,1
2,83.71,154.99,0,0,1,1,3,1
41,39.48,1558.96,1,0,0,1,1,0
20,55.85,1109.65,0,0,0,1,0,0
39,18.79,703.64,1,2,0,0,1,0
66,88.06,6358.83,2,1,1,0,2,1
24,50.59,1281.96,0,2,0,1,0,1
54,75.73,4470.67,1,1,0,0,2,0
51,114.63,5697.92,0,2,0,1,0,0
43,48.25,1993.7,0,1,0,0,1,1
55,118.01,6370.3,0,0,0,1,2,1
54,81.91,4443.34,1,1,0,0,3,1
69,42.45,3070.56,0,1,1,0,0,1
65,62.11,4344.86,2,1,0,1,0,0
18,92.79,1657.92,2,2,0,0,1,0
6,63.09,362.58,2,1,1,1,3,1
62,24.92,1489.06,0,1,0,0,0,1
41,35.03,1492.8,0,2,0,1,2,1
41,97.92,4068.97,0,1,0,1,3,1
58,83.49,4829.34,1,0,0,1,3,0
19,75.55,1350.12,2,1,0,1,1,0
16,34.93,600.85,2,1,0,0,2,0
26,102.61,2817.8,1,1,0,1,2,0
46,115.03,4911.08,0,2,1,1,0,1
1,22.13,21.54,2,0,0,1,0,0
62,25.88,1618.08,0,1,0,0,3,0
61,107.36,6489.15,0,2,0,1,3,1
18,100.37,1769.73,2,1,0,1,1,1
16,80.41,1342.87,1,1,0,1,3,1
68,113.44,7026.62,0,1,0,1,1,1
38,83.29,3146.92,0,1,0,1,1,1
70,39.81,2654.15,0,1,0,0,2,1
38,91.59,3191.28,1,2,1,0,2,1
35,83.22,2892.25,0,0,0,1,3,1
39,117.56,4283.5,2,1,1,1,3,1
44,39.6,1658.15,0,0,0,0,2,0
3,78.39,235.5,0,1,0,0,3,1
24,96.8,2543.3,0,1,0,1,2,1
68,52.24,3683.23,0,0,1,0,0,1
29,56.35,1562.12,1,1,0,1,3,0
67,107.68,7044.88,1,0,0,0,1,0
28,58.82,1616.04,0,1,0,0,0,1
67,81.1,5057.29,0,1,0,1,0,1
50,107.81,5024.65,2,0,1,1,3,0
23,39.19,837.98,0,0,0,1,2,0
13,117.17,1529.81,0,1,0,0,1,1
68,88.9,6255.8,0,1,0,1,2,1
17,68.11,1178.88,1,0,0,1,3,0
41,61.52,2763.34,0,1,1,0,2,1
56,114.39,5926.52,0,0,0,0,3,1
11,38.78,468.08,1,1,0,1,3,1
16,49.48,786.4,2,1,0,1,1,0
29,49.09,1343.5,0,0,0,1,3,1
22,47.19,1130.22,0,0,0,1,1,1
0,65.32,0.0,0,1,0,1,0,1
31,117.91,3543.61,0,0,0,1,2,1
8,107.77,812.81,0,0,1,1,3,1
14,51.12,682.45,1,1,0,0,2,0
27,60.71,1796.27,2,1,0,0,2,0
23,85.62,1892.05,2,0,0,1,1,0
59,19.73,1275.31,0,1,0,0,2,1
34,100.84,3312.14,2,1,1,1,2,1
26,106.86,2629.12,0,1,0,1,2,1
19,104.58,1861.19,0,1,0,0,3,1
64,55.88,3513.27,2,2,0,0,2,0
48,64.66,2940.31,2,1,0,1,0,1
0,19.25,0.0,0,0,0,1,1,1
9,58.34,497.73,0,0,0,1,0,1
46,64.5,3166.02,0,0,0,1,1,0
58,109.6,6781.45,1,0,0,0,2,0
61,108.29,6322.34,2,0,0,1,1,0
17,115.58,2064.49,0,1,0,1,3,1
45,107.4,5178.6,0,0,0,0,3,1
31,18.83,594.25,0,1,0,0,0,1
26,82.79,2095.0,0,1,0,0,3,1
17,24.89,418.13,2,2,0,0,2,0
38,45.53,1829.18,2,1,0,1,0,0
48,76.41,3516.07,0,1,0,1,0,1
43,88.76,3690.32,0,2,0,0,0,0
71,84.12,5567.33,0,2,1,1,3,0
53,22.95,1191.79,0,1,0,0,1,1
33,28.46,861.51,0,1,0,1,3,1
70,30.99,2091.65,0,1,0,1,0,1
35,27.23,928.93,0,1,0,1,1,1
17,36.0,582.07,0,0,0,0,0,0
37,87.54,2980.74,1,0,0,0,0,0
58,101.91,5936.39,0,0,1,0,1,1
8,59.29,508.95,2,0,1,0,1,0
71,87.97,6040.56,1,0,0,1,0,0
50,38.2,1809.46,2,1,0,0,0,0
34,116.3,3784.2,0,0,0,1,3,1
4,53.35,228.85,1,1,1,1,3,1
13,103.43,1352.07,0,2,0,0,3,1
29,113.48,3047.91,2,1,0,0,2,0
3,105.34,329.24,1,2,0,1,0,0
38,24.77,876.19,0,0,0,0,3,0
63,83.68,4808.18,0,2,0,0,0,1
24,30.13,687.79,2,0,0,1,2,0
27,18.57,468.11,2,2,0,1,3,0
65,23.23,1541.66,2,0,0,1,3,0
21,110.53,2313.97,2,1,0,1,0,0
30,109.75,3440.05,2,0,0,1,0,0
22,40.81,899.9,1,1,0,0,1,0
47,73.25,3386.98,0,0,0,1,1,0
19,114.46,2186.14,0,1,1,1,3,1
37,68.17,2489.24,1,1,0,1,1,0
54,57.75,2829.78,0,2,0,1,3,1
67,66.81,4638.04,1,1,0,1,0,0
0,97.81,0.0,0,1,0,1,1,1
6,66.21,391.07,1,0,1,0,3,0
56,97.11,5355.21,0,1,0,1,0,1
11,61.6,616.04,0,0,0,0,3,1
4,43.45,187.37,0,2,0,1,2,1
49,50.97,2711.88,0,0,0,1,1,1
41,25.86,1126.66,2,1,0,1,2,0
11,68.24,691.54,0,1,0,1,0,1
17,32.96,605.17,2,1,0,0,3,0
65,99.97,5879.38,0,1,1,1,3,1
16,60.48,956.95,0,0,0,0,0,0
67,95.27,6383.89,0,0,0,0,2,1
70,114.4,8542.94,0,2,0,0,3,1
61,103.8,6649.48,0,0,1,0,2,1
40,114.1,4835.19,0,1,0,0,2,1
33,75.36,2669.87,2,1,0,0,2,0
69,34.7,2382.84,2,1,1,1,1,0
44,112.47,5226.06,2,0,0,1,2,0
57,105.72,5505.43,2,1,0,1,1,1
50,105.31,5207.1,0,1,0,0,2,1
33,88.02,2631.7,0,1,0,0,2,1
43,81.12,3777.9,0,2,0,0,1,1
14,19.49,297.88,0,0,0,1,3,0
69,93.55,5917.82,2,1,0,1,3,0
49,27.25,1343.96,2,0,1,1,0,0
31,44.23,1323.18,2,0,0,0,0,0
66,73.7,4711.01,2,0,0,0,3,0
2,63.62,125.99,0,1,0,0,0,1
50,19.59,906.05,0,1,0,1,3,1
66,101.22,6254.0,0,0,0,0,0,1
47,106.76,5095.36,2,1,1,1,3,1
16,86.87,1256.14,2,0,0,1,1,0
6,72.65,444.6,1,0,0,1,0,0
12,115.03,1330.37,0,0,1,1,1,1
65,30.12,2087.88,0,1,0,0,1,1
3,92.53,283.14,0,0,0,0,1,1
9,30.96,290.24,2,2,1,0,1,0
16,56.57,835.32,0,0,0,0,1,0
51,77.13,3749.43,0,1,0,0,2,1
5,92.45,508.17,0,0,0,1,1,1
68,18.38,1233.26,2,0,0,0,0,0
8,44.32,344.55,0,1,0,1,1,1
20,72.36,1555.41,1,1,0,0,0,0
23,71.82,1497.6,0,0,0,0,1,1
3,82.4,248.92,0,0,0,1,0,1
23,48.69,1054.98,0,0,1,1,1,1
58,72.59,4099.2,2,2,0,1,3,0
2,37.17,69.88,2,2,0,1,2,0
67,36.87,2241.95,0,1,0,1,0,1
39,76.23,2923.33,0,1,0,1,0,1
47,87.23,4336.95,2,2,0,0,1,0
53,30.16,1742.97,1,1,0,1,0,0
34,30.4,1059.2,0,2,1,1,1,0
55,75.1,4038.67,0,1,0,1,2,1
39,45.28,1861.23,1,0,1,1,3,0
67,57.63,3865.24,1,1,0,1,3,0
45,58.48,2561.93,2,1,0,1,2,0
12,36.03,404.61,2,1,0,0,1,0
26,18.13,499.3,0,0,0,0,1,0
5,104.17,520.89,1,1,0,1,2,1
16,90.22,1577.42,0,1,0,1,0,1
35,87.74,3256.33,1,0,0,0,0,0
1,73.2,72.03,1,1,0,1,0,1
51,88.8,4746.95,0,1,0,1,2,1
65,112.5,7244.34,2,1,0,1,3,0
51,85.23,3981.49,1,2,0,0,3,0
42,44.77,1886.61,2,1,0,1,3,0
21,75.63,1704.4,0,1,0,0,1,1
54,62.67,3624.76,0,1,0,1,2,1
66,74.2,4970.63,1,1,0,0,0,0
59,70.28,4047.02,2,2,0,1,3,0
57,104.74,5385.22,0,1,1,1,3,1
11,83.83,887.35,0,1,0,1,3,1
68,37.06,2766.95,0,0,1,1,1,1
38,24.36,967.61,0,0,0,1,1,1
12,60.86,762.1,2,0,0,1,0,0
40,19.58,824.1,1,1,0,1,3,0
56,50.15,2875.87,2,0,0,1,3,0
52,55.17,2918.1,2,0,0,0,3,0
11,55.93,609.52,0,1,0,1,1,1
12,116.91,1387.19,1,0,0,0,0,0
56,48.69,2928.87,1,0,0,0,2,0
39,44.79,1709.59,2,1,0,1,1,0
44,31.07,1460.12,0,1,0,1,3,1
34,69.61,2526.61,0,1,0,0,0,1
2,33.52,70.67,0,2,1,1,0,1
4,80.25,291.32,1,0,1,1,2,1
10,33.67,312.99,0,0,1,1,3,1
70,76.24,5139.02,1,0,0,0,1,0
55,101.45,5967.58,2,2,0,1,1,0
9,22.29,215.59,0,1,1,0,1,1
33,60.39,1810.15,1,1,0,0,3,1
66,64.57,4112.23,2,2,0,1,3,0
71,97.9,7438.0,1,0,0,1,3,0
30,65.26,1859.79,0,0,0,1,1,1
70,75.32,5774.34,0,1,0,1,3,1
65,97.91,6350.54,0,2,1,0,3,1
69,74.54,5593.1,0,1,0,1,3,1
40,54.19,2136.74,1,2,0,1,2,0
62,26.67,1595.27,2,1,0,0,2,0
31,91.72,2765.08,1,2,0,1,3,0
19,105.98,2168.39,0,1,0,0,3,1
56,115.98,6274.95,0,0,0,1,1,0
49,111.59,5653.1,2,1,0,0,0,1
24,98.54,2350.7,2,1,0,1,3,0
11,82.99,993.53,0,1,0,0,1,1
70,96.93,6322.85,0,0,1,0,1,1
38,61.64,2308.9,1,0,1,1,0,0
16,78.07,1155.34,0,0,0,1,1,0
44,53.22,2378.28,0,2,0,1,0,0
10,51.0,500.1,0,0,0,0,3,1
69,94.43,5943.51,0,1,1,1,2,1
22,63.85,1502.98,0,1,1,0,0,1
69,39.43,2652.93,0,2,0,1,3,0
37,38.4,1418.99,0,1,0,1,3,1
1,104.78,102.84,1,2,0,1,2,0
71,86.45,6124.02,1,1,0,1,1,0
36,73.15,2378.66,0,2,0,1,0,1
48,58.49,2984.65,2,0,0,1,0,0
51,61.51,3031.8,0,1,0,1,1,1
32,23.8,795.79,0,2,1,1,2,0
21,63.95,1226.08,0,0,0,1,0,1
4,98.34,395.23,1,2,0,1,0,0
17,57.19,1051.72,0,1,0,0,1,1
37,56.74,2056.66,0,1,0,0,3,1
36,19.59,662.54,1,0,0,1,2,0
63,64.24,3722.61,0,1,0,0,3,1
9,20.56,198.33,2,0,1,1,3,0
41,75.61,2938.07,2,0,1,1,1,0
47,69.19,3560.91,2,2,1,1,0,0
43,102.84,4199.09,0,2,0,1,1,1
15,76.76,1147.02,0,0,0,0,3,1
53,50.67,2662.95,2,1,0,1,1,0
34,70.14,2175.86,1,1,0,1,2,0
27,88.67,2409.34,1,1,1,0,3,1
1,27.49,28.44,0,1,0,1,3,1
12,80.73,1015.67,0,1,0,0,2,1
40,110.58,4443.19,0,1,1,1,1,1
58,48.21,2970.99,0,1,1,1,1,1
68,81.29,5806.42,0,1,0,0,1,1
52,100.95,4928.11,0,0,0,1,0,1
44,69.69,3006.02,1,1,0,1,3,0
19,90.52,1596.94,0,1,0,1,2,1
23,49.41,1053.11,0,1,0,0,3,1
60,48.91,3059.1,0,1,0,1,0,1
57,85.43,4899.17,0,1,0,1,3,1
26,89.25,2367.35,0,0,0,1,2,1
25,112.64,2946.77,0,1,0,0,2,1
6,40.71,233.38,0,1,0,1,3,1
41,65.29,2624.08,1,1,1,1,0,0
46,43.3,2034.35,0,1,0,0,3,1
52,26.09,1247.23,1,1,0,1,0,0
58,58.73,3633.24,2,1,0,1,1,0
37,55.78,1999.24,1,0,0,0,2,0
68,45.31,3178.91,0,0,0,0,3,0
52,48.0,2743.39,0,1,0,0,2,1
14,54.4,757.85,1,0,0,0,2,0
25,117.87,2778.81,2,1,0,0,3,0
47,97.08,4303.99,2,0,0,0,1,0
18,25.21,413.88,0,1,0,0,2,1
8,106.11,894.22,1,0,0,0,2,0
63,81.96,4950.16,2,1,0,0,0,0
53,107.95,5346.86,2,1,0,1,0,0
50,52.51,2737.71,0,1,0,1,1,1
38,64.92,2372.79,0,0,0,1,3,0
3,108.52,332.1,0,1,0,0,2,1
2,45.53,89.56,0,0,0,0,1,1
63,110.47,6728.76,1,0,0,0,3,0
28,101.68,2841.02,2,0,0,0,0,0
10,117.04,1126.81,2,0,0,1,2,0
57,50.75,3107.14,0,2,0,1,2,0
26,41.81,994.23,1,1,0,0,3,0
20,51.42,931.76,0,1,0,1,1,1
38,114.42,4266.56,1,2,0,1,2,0
45,51.64,2171.75,1,0,0,1,2,0
65,75.09,5118.77,0,1,0,0,0,1
35,58.77,1996.65,0,2,0,0,1,1
64,58.02,3536.11,0,2,0,1,0,0
62,37.53,2261.42,0,0,0,0,3,1
34,72.25,2318.68,2,1,0,1,3,0
30,103.79,2988.94,0,0,0,0,1,1
27,23.0,629.44,0,1,1,0,0,1
0,107.81,0.0,0,1,0,0,3,1
24,85.21,1992.22,2,2,1,0,1,0
42,80.29,3251.23,0,0,0,1,3,1
66,81.22,5662.63,0,0,0,0,2,0
62,47.92,2687.26,1,0,0,0,2,0
50,59.93,2877.88,0,0,0,1,1,0
1,98.73,97.79,0,0,0,0,3,1
63,48.94,3145.29,1,2,0,0,1,0
68,65.47,4145.72,0,0,0,0,1,1
8,19.98,157.69,2,0,0,0,1,0
1,92.09,93.31,1,1,0,1,2,1
33,60.19,1990.34,0,2,0,0,1,0
59,71.06,4255.05,0,1,0,1,2,1
60,29.58,1832.44,2,1,0,1,2,0
30,118.16,3459.28,1,0,0,1,3,0
9,48.55,398.82,0,2,0,1,1,1
35,82.13,2619.03,0,1,0,0,3,1
48,76.7,3945.73,0,1,1,1,2,1
69,97.29,6951.21,2,2,0,1,1,0
48,47.68,2409.56,2,2,0,1,2,0
2,94.35,204.88,1,2,0,1,1,0
4,56.63,237.87,0,0,0,0,1,1
60,59.53,3709.17,0,1,0,0,0,1
25,85.94,2215.43,1,2,0,0,3,0
71,97.21,6568.65,2,1,0,1,0,1
4,85.35,372.62,0,0,0,1,1,1
14,108.89,1537.28,0,1,0,1,0,1
15,46.8,662.98,0,0,0,1,2,0
0,108.96,0.0,0,1,1,0,1,1
15,31.22,497.83,1,2,0,0,1,0
36,84.61,2893.79,2,1,0,1,1,1
2,73.31,133.17,0,1,0,1,0,1
51,67.96,3416.34,0,0,0,1,3,1
46,49.4,2416.63,0,2,0,0,3,1
12,68.88,812.42,2,1,0,1,3,0
54,34.34,1966.94,0,1,1,0,0,1
20,55.3,1178.38,0,1,0,0,2,1
65,27.97,1948.12,0,0,0,0,0,0
53,75.76,4086.67,0,1,0,1,3,1
26,27.67,748.12,2,1,1,0,0,0
37,34.19,1204.78,0,2,0,0,2,0
57,26.63,1396.39,0,0,0,1,1,0
61,56.51,3469.71,1,0,1,1,1,0
45,103.04,4182.93,0,1,0,0,3,1
10,109.6,1088.49,0,1,0,0,3,1
71,25.26,1650.73,2,1,0,1,2,0
7,82.09,529.63,1,2,0,1,0,0
70,87.12,6550.64,1,0,0,1,2,0
63,71.91,4657.65,1,0,0,1,2,0
20,85.37,1756.99,2,0,0,0,1,0
71,41.6,2897.17,0,2,0,1,0,0
62,67.45,4109.35,0,0,0,1,1,0
63,57.48,3478.64,0,1,0,1,1,1
19,27.06,507.39,0,1,0,1,2,1
7,81.18,578.16,0,1,0,0,1,1
57,68.02,3634.11,2,0,0,0,3,0
45,45.79,1962.34,2,1,1,0,3,0
30,65.84,1973.13,0,1,0,0,1,1
8,96.31,752.73,0,2,0,1,1,1
14,98.97,1474.11,0,2,0,1,0,1
25,83.6,2224.47,2,1,0,1,3,1
9,65.24,567.9,0,2,0,0,0,0
28,76.15,2111.22,1,0,0,1,1,0
35,56.89,2180.94,2,2,0,0,3,0
36,30.78,1180.65,0,1,0,0,2,1
70,56.95,3759.8,2,1,0,1,2,0
22,71.56,1505.12,0,0,0,0,1,0
40,78.48,2877.69,1,1,0,1,0,0
27,112.52,3146.09,0,0,0,0,2,0
47,96.51,4369.86,0,1,0,1,2,1
37,33.35,1242.98,2,0,0,1,3,0
30,35.59,1124.96,1,1,0,0,0,0
13,28.15,390.54,0,1,0,1,0,1
28,92.56,2501.16,0,1,1,0,2,1
50,89.32,4231.31,0,1,0,0,1,1
48,117.62,6039.31,1,0,0,1,2,0
42,70.72,2899.71,0,0,0,1,0,0
71,101.47,7668.33,2,1,0,1,3,0
4,76.22,283.52,0,2,1,1,0,1
41,106.28,4716.46,0,1,0,1,3,1
6,90.82,543.08,2,1,0,1,3,1
41,82.93,3175.81,0,2,0,1,3,1
35,75.08,2646.23,2,2,0,1,0,0
26,91.02,2541.65,1,1,1,1,0,0
57,60.39,3366.04,0,1,0,1,1,1
45,27.75,1168.35,1,2,0,1,2,0
65,22.04,1454.53,0,2,1,1,0,1
24,66.38,1699.69,0,1,0,0,3,1
26,78.53,1887.16,0,1,0,0,0,1
0,25.96,0.0,1,1,0,1,0,0
41,46.98,1755.25,0,1,0,0,2,1
51,50.53,2438.12,0,2,0,0,0,0
24,74.84,1619.17,0,1,0,1,3,1
53,46.13,2410.01,0,0,0,1,2,0
66,27.66,1897.76,0,0,1,0,1,1
5,34.65,180.54,0,2,0,1,3,0
57,35.57,2082.93,0,1,0,0,3,1
69,103.11,6824.6,0,1,0,1,0,1
52,46.72,2544.08,0,0,0,1,1,0
65,90.18,5951.37,2,1,0,1,2,0
57,75.35,4605.2,1,0,0,0,1,0
1,116.68,116.17,0,1,0,0,0,1
21,45.56,895.56,2,1,0,0,1,0
36,34.0,1256.96,0,1,0,0,3,1
19,23.26,411.07,0,2,0,1,3,0
23,42.34,1064.02,2,0,0,1,1,0
64,87.09,5800.37,1,0,0,0,1,0
64,26.61,1790.35,2,0,0,0,3,0
0,42.71,0.0,2,0,0,0,1,0
2,104.39,191.98,0,0,1,1,3,1
45,76.88,3435.59,2,1,1,0,1,0
54,25.02,1391.99,2,1,0,0,2,0
63,22.82,1359.84,0,2,0,0,2,1
44,24.17,1101.66,2,0,0,1,0,0
25,113.13,3009.19,0,1,0,0,3,1
64,103.84,6346.61,1,2,0,1,2,0
23,103.34,2234.02,0,0,1,1,3,1
34,111.35,4076.02,0,1,0,0,2,1
23,69.03,1430.57,1,1,0,0,0,0
27,42.98,1103.77,0,1,1,1,3,1
15,58.54,861.72,1,1,0,1,2,0
58,90.61,5436.44,0,0,0,0,3,1
53,106.48,6204.47,0,1,0,0,0,1
15,61.94,905.1,0,1,0,0,0,1
14,72.07,1099.55,1,0,0,1,2,0
10,112.11,1091.23,2,2,0,1,1,1
64,28.86,1919.27,1,1,0,1,0,0
67,105.09,6569.8,1,1,0,0,1,1
42,34.09,1420.44,0,2,0,1,0,1
68,66.87,4884.81,0,1,0,1,2,1
12,40.06,463.41,0,0,0,0,1,0
9,78.9,654.03,2,1,1,1,3,1
40,74.42,2990.32,1,2,0,1,0,0
49,56.38,2729.21,0,1,0,0,2,1
70,105.19,6965.0,0,2,0,0,3,1
58,84.64,5307.36,0,0,0,0,1,1
38,90.84,3522.12,1,0,0,1,2,0
2,33.22,64.41,0,1,0,1,3,1
6,107.2,707.02,1,1,0,1,2,1
48,34.87,1552.43,0,0,0,0,1,0
25,40.5,1082.96,0,2,0,1,3,1
32,30.93,936.44,2,0,1,0,0,0
47,62.48,2783.57,0,0,0,0,0,0
1,107.66,107.62,2,2,0,0,2,0
70,43.5,3143.62,0,1,0,0,0,1
31,55.75,1794.08,0,2,0,1,1,0
3,103.45,280.69,0,0,0,0,1,1
19,80.4,1462.48,2,0,0,0,3,0
35,93.91,3392.43,1,1,1,1,3,1
31,39.61,1323.62,0,2,0,1,3,0
27,90.37,2522.9,0,1,1,0,2,1
0,40.99,0.0,1,0,0,0,2,0
59,117.72,6956.28,0,1,0,0,1,1
55,74.55,4221.27,0,0,0,1,1,0
34,88.26,2781.98,0,2,1,1,2,1
29,29.96,876.64,1,0,0,1,3,0
53,43.32,2282.95,0,2,0,0,2,0
35,32.11,1087.13,0,1,0,1,3,1
54,57.41,3176.74,0,1,0,1,1,1
57,46.7,2734.42,0,2,0,0,3,0
64,92.03,6445.3,0,0,0,1,2,1
68,28.98,1942.38,2,2,0,1,0,0
50,93.96,4727.38,0,0,0,1,1,1
21,22.62,442.48,0,1,0,1,1,1
52,38.4,2016.11,0,1,0,1,2,1
35,97.99,3111.44,2,2,0,1,2,0
67,93.02,5795.92,0,0,0,1,1,1
35,66.11,2161.71,2,1,0,1,2,0
51,23.05,1206.73,0,1,0,0,3,1
52,79.6,4194.91,0,0,0,1,3,0
49,59.08,3067.48,0,0,0,0,3,0
40,49.97,1984.57,1,1,0,0,0,0
17,82.68,1398.49,1,0,0,1,2,0
21,62.1,1215.83,0,1,0,1,3,1
65,27.33,1862.68,0,1,0,1,1,0
20,110.51,1990.79,0,2,0,1,3,1
43,96.63,4092.67,0,1,0,1,3,1
46,23.69,1021.81,0,1,0,1,2,1
38,71.03,2845.44,0,0,0,1,1,0
28,26.42,765.41,1,1,0,0,0,0
53,102.57,5661.02,0,2,0,1,1,1
16,79.91,1188.7,0,0,0,1,3,1
59,35.42,2160.34,0,1,0,1,0,1
30,20.09,625.71,0,1,0,1,0,1
48,21.19,915.94,0,1,0,1,0,1
1,69.24,66.71,0,1,0,0,0,1
